¿qué harás el lunes?,¿futuro viernes tú hacer qué?,,,
¿qué harás el martes?,¿futuro martes tú hacer qué?,,,
¿qué harás el jueves?,¿futuro jueves tú hacer qué?,,,
¿qué harás el miércoles?,¿miércoles tú hacer qué?,,,
¿qué harás el sábado?,¿sábado tú hacer qué?,,,
¿qué harás el domingo?,¿domingo tú hacer qué?,,,
¿qué harás el próximo viernes?,¿próximo viernes tú hacer qué?,,,
¿qué harás el próximo lunes?,¿próximo lunes tú hacer qué?,,,
¿qué harás el próximo martes?,¿próximo martes tú hacer qué?,,,
¿qué harás el próximo jueves?,¿próximo jueves tú hacer qué?,,,
¿qué harás el próximo miércoles?,¿próximo miércoles tú hacer qué?,,,
¿qué harás el próximo sábado?,¿próximo sábado tú hacer qué?,,,
¿qué harás el próximo domingo?,¿próximo domingo tú hacer qué?,,,
¿que hiciste en la noche?,¿pasadonoche tú hacer qué?,,,
¿que hiciste en la tarde?,¿pasado noche tú hacer qué?,,,
¿qué hicieron en la tarde?,¿pasado tarde ellos (ellas) (ustedes) hacer qué?,,,
¿qué hicieron en la noche?,¿pasado noche ellos (ellas) (ustedes) hacer qué?,,,
¿qué hiciste el viernes?,¿pasado viernes tú hacer qué?,,,
¿qué hiciste el lunes?,¿pasado lunes tú hacer qué?,,,
¿qué hiciste el martes?,¿pasado martes tú hacer qué?,,,
¿qué hiciste el jueves?,¿pasado jueves tú hacer qué?,,,
¿qué hiciste el miércoles?,¿pasado miércoles tú hacer qué?,,,
¿qué hiciste el sábado?,¿pasado sábado tú hacer qué?,,,
¿qué hiciste el domingo?,¿pasado domingo tú hacer qué?,,,
¿qué hiciste el viernes?,¿pasado viernes tú hacer qué?,,,
¿qué hiciste el lunes pasado?,¿lunes pasado tú hacer qué?,,,
¿qué hiciste el martes pasado?,¿martes pasado tú hacer qué?,,,
¿qué hiciste el jueves pasado?,¿jueves pasado tú hacer qué?,,,
¿qué hiciste el  miércoles pasado?,¿miércoles pasado tú hacer qué?,,,
¿qué hiciste el sábado pasado?,¿sábado pasado tú hacer qué?,,,
¿qué hiciste el domingo pasado?,¿domingo pasado tú hacer qué?,,,
¿qué hicieron el viernes?,¿ viernes pasado ellos (ellas) (ustedes) hacer qué?,,,
¿qué hiciste ayer?,¿ayer tú hacer qué?,,,
¿qué hicieron ayer?,¿ayer ellos (ellas) (ustedes) hacer qué?,,,
¿qué dijiste?,¿tú decir qué?,,,
¿qué dijo?,¿él (ella) decir qué?,,,
¿qué es eso?,¿eso qué?,,,
hacer,hacer,,,
puedo hacerlo,yo hacer poder,,,
puedes hacerlo,tú hacer poder,,,
podemos hacerlo,nosotros hacer poder,,,
podríamos hacerlo,nosotros hacer poder,,,
yo puedo hacer eso,eso yo hacer poder,,,
no puedo hacer eso,eso yo hacer poder no ,,,
no puedo tomar leche,yo leche poder no tomar,,,
no puedo hacerlo,yo leche tomar poder no,,,
no se puede pasar el alto,alto no pasar poder no,,,
no podemos hacerlo,nosotros hacer poder no,,,
tienes que hacer eso,eso tú hacer deber,,,
tienes que hacerlo,tú hacer deber,,,
tienen que hacer eso,eso ellos hacer deber,,,
tienen que hacerlo,ellos hacer deber,,,
pueden hacerlo,ellos hacer poder,,,
no pueden hacerlo,ustedes hacer poder no,,,
pueden hacerlo,ustedes hacer poder,,,
no puedo ver bien,yo ver bien poder no,,,
no puedo decirlo,yo decir poder no,,,
ella hace un arroz delicioso,ella arroz delicioso hacer,,,
mi prima enseña a niños,primo mujer niño ellos enseñar,,,
yo trabajo de lunes a viernes,lunes a viernes yo trabajar,,,
tú trabajas de lunes a viernes,lunes a viernes tú trabajar,,,
él trabaja de lunes a viernes,lunes a viernes él trabajar,,,
ella trabaja de lunes a viernes,lunes a viernes ella trabajar,,,
nosotros trabajamos de lunes a viernes,lunes a viernes nosotros trabajar,,,
ustedes trabajan de lunes a viernes,lunes a viernes ustedes trabajar,,,
ellos trabajan de lunes a viernes,lunes a viernes ellos trabajar,,,
ellas trabajan de lunes a viernes,lunes a viernes ellas trabajar,,,
trabajan de lunes a viernes,lunes a viernes ellos (as) (ustedes) trabajar,,,
mi mamá trabaja de lunes a viernes,lunes a viernes mamá trabajar,,,
mi papá trabaja de lunes a viernes,lunes a viernes papá trabajar,,,
mi tío trabaja de lunes a viernes,lunes a viernes tío mío trabajar,,,
mi tía trabaja de lunes a viernes,lunes a viernes tío mujer mía trabajar,,,
mi hijo trabaja de lunes a viernes,lunes a viernes hijo mío trabajar,,,
mi hija trabaja de lunes a viernes,lunes a viernes hijo mujer mía trabajar,,,
mi abuelo trabaja de lunes a viernes,lunes a viernes abuelo mío trabajar,,,
mi abuela trabaja de lunes a viernes,lunes a viernes abuelo mujer trabajar,,,
tu mamá trabaja de lunes a viernes,lunes a viernes mamá tuya trabajar,,,
tu papá trabaja de lunes a viernes,lunes a viernes papá tuyo trabajar,,,
tu tío trabaja de lunes a viernes,lunes a viernes tío tuyo trabajar,,,
tu tía trabaja de lunes a viernes,lunes a viernes tío mujer tuya trabajar,,,
tu hijo trabaja de lunes a viernes,lunes a viernes hijo tuyo trabajar,,,
tu hija trabaja de lunes a viernes,lunes a viernes hijo mujer tuya trabajar,,,
tu abuelo trabaja de lunes a viernes,lunes a viernes abuelo tuyo trabajar,,,
tu abuela trabaja de lunes a viernes,lunes a viernes abuelo mujer tuya trabajar,,,
la abuela aconseja a su nieto,abuelo mujer nieto suyo aconsejar,,,
tu papá te regaña,papá tuyo tú regañar,,,
su papá lo regaña,papá suyo él regañar,,,
su papá la regaña,papá suyo ella regañar,,,
mi papá me enseña,papá mío yo enseñar,,,
mi abuela hace arroz en la cacerola,abuelo mujer mía cacerola arroz cocinar,,,
él hace ejercicio,él ejercicio hacer,,,
está haciendo calor,calor,,,
ayer hizo calor,ayer calor,,,
mañana hará calor,mañana calor,,,
está haciendo mucho calor, calor mucho,,,
el día está caluroso,día caluroso,,,
el mes pasado hizo mucho calor,mes pasado calor mucho,,,
el próximo mes hará calor,próximo mes calor,,,
antier hizo calor,antier calor,,,
la próxima semana hará calor,próxima semana calor,,,
hace viento ,viento,,,
está haciendo mucho viento,viento mucho,,,
hace calor,calor,,,
hace mucho calor,calor mucho,,,
hace frío,frío,,,
está haciendo frío,frío,,,
hace mucho frío, frío mucho,,,
se está haciendo muy tarde,tarde mucho,,,
se hace tarde,tarde,,,
hace una hora,antes hora uno,,,
hace siete años,antes años siete,,,
está lloviendo en la ciudad,ciudad ahí llover,,,
está nevando en el campo,campo ahí nevar,,,
está granizando en el parque,parque ahí granizar,,,
el día está fresco,hoy día fresco,,,
quiero comprar un auto,yo auto comprar querer,,,
no quiero comprar un auto,yo auto comprar no querer,,,
quieren comprar un auto,ellos (as) /ustedes auto comprar querer,,,
no quieren comprar un auto,ellos (as) /ustedes auto comprar no querer,,,
ustedes quieren comprar un auto,ustedes auto comprar querer,,,
ustedes no quieren comprar un auto,ustedes auto comprar no querer,,,
ellas quieren comprar auto,ellas auto comprar querer,,,
ellos quieren comprar auto,ellos auto comprar no querer,,,
quieres comprar un auto,tú auto comprar querer,,,
no quieres comprar un auto,tú auto comprar no querer,,,
quiere comprar un auto,él (ella) auto comprar querer,,,
no quiere comprar un auto,él (ella) auto comprar no querer,,,
ella quiere comprar un auto,ella auto comprar querer,,,
ella no quiere comprar un auto,ella auto comprar no querer,,,
él quiere comprar un auto,él auto comprar querer,,,
él no quiere comprar un auto,él auto comprar no querer,,,
nosotros queremos comprar un auto,nosotros auto comprar querer,,,
nosotros no queremos comprar un auto,nosotros auto comprar no querer,,,
queremos comprar un auto,nosotros auto comprar querer,,,
no queremos comprar un auto,nosotros auto comprar no querer,,,
quiero trabajar,yo trabajar querer,,,
no quiero trabajar,yo trabajar no querer,,,
él quiere trabajar,él trabajar querer,,,
él no quiere trabajar,él trabajar no querer,,,
ella quiere trabajar,ella trabajar querer,,,
ella no quiere trabajar,ella trabajar no querer,,,
quiere trabajar,él (ella) trabajar querer,,,
no quiere trabajar,él (ella) trabajar no querer,,,
quieres trabajar,tú trabajar querer,,,
no quieres trabajar,tú trabajar no querer,,,
quieren trabajar,ellos (as)/ustedes trabajar querer,,,
no quieren trabajar,ellos (as)/ustedes trabajar no querer,,,
nosotros queremos trabajar,nosotros trabajar querer,,,
queremos trabajar,nosotros trabajar querer,,,
quiero comer,yo comer querer,,,
no quiero comer,yo comer no querer,,,
quieren comer,ellos comer querer,,,
no quieren comer,ellos comer no querer,,,
quieren comer,ustedes comer querer,,,
no quieren comer,ustedes comer no querer,,,
quiere comer,él (ella) comer querer,,,
no quiere comer,él (ella) comer no querer,,,
ella quiere comer,ella comer querer,,,
ella no quiere comer,ella comer no querer,,,
él quiere comer,él comer querer,,,
él no quiere comer,él comer no querer,,,
queremos comer,nosotros comer querer,,,
no queremos comer,nosotros comer no querer,,,
nosotros queremos comer,nosotros comer querer,,,
no queremos comer,nosotros comer no querer,,,
quiero un abrazo,yo abrazo querer,,,
no quiero un abrazo,yo abrazo no querer,,,
quiere un abrazo,él (ella) abrazo querer,,,
no quiere un abrazo,él (ella) abrazo no querer,,,
él quiere un abrazo,él abrazo querer,,,
él no quiere un abrazo,él abrazo no querer,,,
ella quiere un abrazo,ella abrazo querer,,,
ella no quiere un abrazo,ella abrazo no querer,,,
quieres un abrazo,tú abrazo querer,,,
no quieres un abrazo,tú abrazo no querer,,,
quieren un abrazo,ellos (as)/ustedes abrazo querer,,,
no quieren un abrazo,ellos (as)/ustedes abrazo no querer,,,
ellas quieren un abrazo,ellas abrazo querer,,,
ellas no quieren un abrazo,ellas abrazo no querer,,,
ellos quieren un abrazo,ellos abrazo querer,,,
ellas quieren un abrazo,ellas abrazo no querer,,,
ustedes quieren un abrazo,ustedes abrazo querer,,,
ustedes no quieren un abrazo,ustedes abrazo no querer,,,
queremos un abrazo,nosotros abrazo querer,,,
no queremos un abrazo,nosotros abrazo no querer,,,
quiero adoptar un perro,yo perro adoptar querer,,,
no quiero adoptar un perro,yo perro adoptar no querer,,,
quieres adoptar un perro,tú perro adoptar querer,,,
no quieres adoptar un perro,tú perro adoptar no querer,,,
quieren adoptar un perro,ellos perro adoptar querer,,,
no quieren adoptar un perro,ellos perro adoptar no querer,,,
quieren adoptar un perro,ustedes perro adoptar querer,,,
no quieren adoptar un perro,ustedes perro adoptar no querer,,,
queremos adoptar un perro,nosotros perro adoptar querer,,,
no queremos adoptar un perro,nosotros perro adoptar no querer,,,
quiero ir,yo ir querer,,,
no quiero ir,yo ir no querer,,,
quieres ir,tú ir querer,,,
tú no quieres ir,tú ir no querer,,,
no quieres ir,tú ir no querer,,,
él quiere ir,él ir querer,,,
ella quiere ir,ella ir querer,,,
quiere ir,el (ella) ir querer,,,
quieren ir,ellos (as)/ustedes ir querer,,,
ellas quieren ir,ellas ir querer,,,
ellos quieren ir,ellos ir querer,,,
ustedes quieren ir,ustedes ir querer,,,
no quieren ir,ellos ir no querer,,,
quieren ir,ellas ir querer,,,
quieren ir,ustedes ir querer,,,
quiero a mi mamá,yo mamá mía querer,,,
quiero a mi madre,yo madre mía querer,,,
yo me quiero a mi misma,yo solita querer,,,
yo bebo cerveza,yo cerveza beber,,,
bebo jugo de manzana,yo jugomanzana beber,,,
bebe refresco,él (ella) refresco,,,
él bebe cerveza,él cerveza beber,,,
ella bebe cerveza,ella cerveza beber,,,
tú bebes cerveza,tú cerveza beber,,,
beben leche,ellos (as)/ ustedes leche beber,,,
ellas beben té,ellas té beber,,,
ellos beben limonada,ellos limonada beber,,,
bebemos tequila,nosotros tequila beber,,,
nosotros bebemos cerveza,nosotros cerveza beber,,,
nosotros bebemos refresco,nosotros refresco beber,,,
leo un libro,yo libro leer,,,
lees un libro,tú libro leer,,,
tú lees un libro,tú libro leer,,,
lee un libro,él (ella) libro leer,,,
ella lee un libro,ella libro leer,,,
él lee un libro,él libro leer,,,
leen un libro,ellos (as) (ustedes) libros leer,,,
ellos leen un libro,ellos libro leer,,,
ellas leen un libro,ellas libro leer,,,
ustedes leen un libro,ustedes libro leer,,,
leemos un libro,nosotros libro leer,,,
nosotros leemos un libro,nosotros libro leer,,,
los niños leen un libro,niño ellos libro leer,,,
las niñas leen un libro,niño mujer ellas nadar,,,
quiero café,yo café querer,,,
no quiero café,yo café no querer,,,
quiero a mi mamá,yo mamá mía ella querer,,,
quiero llorar,yo llorar querer,,,
no quiero llorar,yo llorar no querer,,,
quieres llorar,tú llorar querer,,,
quiere llorar,él (ella) llorar querer,,,
él quiere llorar,él llorar querer,,,
ella quiere llorar,ella llorar querer,,,
nosotros queremos llorar,nosotros llorar querer,,,
queremos llorar,nosotros llorar querer,,,
ustedes quieren llorar,ustedes llorar querer,,,
quieren llorar,ellos (ellas) llorar querer,,,
ellas quieren llorar,ellas llorar querer,,,
ellos quieren llorar,ellos llorar querer,,,
quiero morir,yo morir querer,,,
no quiero morir,yo morir no querer,,,
quiero correr en la pista,pista ahí yo correr querer,,,
quieres correr en la pista,pista ahí tú correr querer,,,
quiere correr en la pista,pista ahí él (ella) correr querer,,,
él quiere correr en la pista,pista ahí él correr,,,
ella quiere correr en la pista,pista ahí ella correr,,,
queremos correr en la pista,pista ahí nosotros correr,,,
quieren correr en la pista,pista ahí ellos/ellas correr,,,
mi tío quiere correr en la pista,pista ahí tío mío correr,,,
mi tía quiere correr en la pista,pista ahí tío mujer mía correr,,,
mi hija quiere correr en la pista,pista ahí hijo mujer mía correr,,,
mi hijo quiere correr en la pista,pista ahí hijo mío correr,,,
mi prima quiere correr en la pista,pista ahí primo mujer mía correr,,,
mi primo quiere correr en la pista,pista ahí primo mío correr,,,
mi sobrino quiere correr en la pista,pista ahí sobrino mío correr,,,
mi sobrina quiere correr en la pista,pista ahí sobrino mujer mío correr,,,
mi abuelo quiere correr en la pista,pista ahí abuelo correr,,,
mi abuela quiere correr en la pista,pista ahí abuelo mujer correr,,,
quiero dormir,yo dormir querer,,,
quieres dormir,tú dormir querer,,,
quiere dormir,él/(ella) dormir querer,,,
él quiere dormir,él dormir querer,,,
ella quiere dormir,ella dormir querer,,,
él quiere dormir,él dormir querer,,,
quieren dormir,ellos (as)/ustedes dormir querer,,,
ellos quieren dormir,ellos dormir querer,,,
ellas quieren dormir,ellas dormir querer,,,
queremos dormir,nosotros dormir querer,,,
nosotros queremos dormir,nosotros dormir querer,,,
quiero descansar,yo descansar querer,,,
quieres descansar,tú descansar querer,,,
él quiere descansar,él descansar querer,,,
ustedes quieren descansar,ustedes descansar querer,,,
ellos quieren descansar,ellos descansar querer,,,
ellas quieren descansar,ellas descansar querer,,,
quieren descansar,ellos (as) (ustedes) descansar querer,,,
queremos descansar,nosotros descansar querer,,,
nosotros queremos descansar,nosotros descansar querer,,,
los niños quieren descansar,niño ellos descansar querer,,,
las niñas quieren descansar,niño mujer ellas descansar,,,
mi tía quiere descansar,tío mujer mía descansar querer,,,
mi tío quiere descansar,tío mío descansar querer,,,
mi abuelo quiere descansar,abuelo mío descansar querer,,,
mi abuela quiere descansar,abuelo mujer mía descansar querer,,,
mi sobrina quiere descansar,sobrino mujer mía descansar querer,,,
mi sobrino quiere descansar,sobrino mío descansar querer,,,
mi hija quiere descansar,hijo mujer mía descansar querer,,,
mi hijo quiere descansar,hijo mía descansar querer,,,
yo estudio inglés todos los días,todos los días yo inglés estudiar,,,
tú estudias inglés todos los días,todos los días tú inglés estudiar,,,
él estudia inglés todos los días,todos los días él inglés estudiar,,,
ella estudia inglés todos los días,todos los días ella inglés estudiar,,,
nosotros estudiamos inglés todos los días,todos los días nosotros inglés estudiar,,,
ellos estudian inglés todos los días,todos los días ellos inglés estudiar,,,
ellas estudian inglés todos los días,todos los días ellas inglés estudiar,,,
estudian inglés todos los días,todos los días ellos (as) (ustedes) inglés estudiar,,,
mi mamá estudia inglés todos los días,todos los días mamá mía inglés estudiar,,,
mi papá estudia inglés todos los días,todos los días papá mío inglés estudiar,,,
las niñas estudian inglés todos los días,todos los días niño mujer ellas inglés estudiar,,,
los niños estudian inglés todos los días,todos los días niño ellos inglés estudiar,,,
mi novio estudia inglés todos los días,todos los días novio mío ingles estudiar,,,
quiero enseñar,yo enseñar querer,,,
yo camino,yo caminar,,,
él camina,él caminar,,,
tú caminas,tú caminar,,,
ella camina,ella caminar,,,
nosotros caminamos,nosotros caminar,,,
ustedes caminan,ustedes caminar,,,
ellos caminan,ellos caminar,,,
ella es agradable,ella agradable,,,
yo soy agradable,yo agradable,,,
él es agradable,él agradable,,,
tú eres agradable,tú agradable,,,
nosotros somos agradables,nosotros agradables,,,
ustedes son agradables,ustedes agradables,,,
ellos son agradables,ellos agradables,,,
yo estoy ocupada,yo ocupada,,,
tú estás ocupada,tú ocupada,,,
ella está ocupada,ella ocupada,,,
él está ocupado,él ocupado,,,
nosotros estamos ocupados,nosotros ocupados,,,
ellos están ocupados,ellos ocupados,,,
ellas están ocupadas,ellas ocupadas,,,
yo soy simpática,yo simpática ,,,
tú eres simpática,tú simpática,,,
él es simpático,él simpático,,,
ella es simpática,ella simpática,,,
nosotros somos simpáticos,nosotros simpáticos,,,
ellos son simpáticos,ellos simpáticos,,,
ellas son simpáticas,ellas simpáticas,,,
yo soy amable,yo amable,,,
ella es amable,ella amable,,,
él es amable,él amable,,,
nosotros somos amables,nosotros amables,,,
ustedes son amables,ustedes amables,,,
ellos son amables,ellos amables,,,
ellas son amables,ellas amables,,,
mi mamá es amable,mamá mía amable,,,
mi papá es amable,papá mío amable,,,
el maestro es amable,maestro amable,,,
la maestra es amable,maestro mujer amable,,,
mi hermano es amable,hermano mío amable,,,
mi hermana es amable,hermano mujer mía amable,,,
mi primo es amable,primo mío amable,,,
mi prima es amable,prima mía amable,,,
mi tía es amable,tía mía amable,,,
mi tío es amable,tío mío amable,,,
yo soy gentil,yo gentil,,,
tú eres gentil,tú gentil,,,
él es gentil,él gentil,,,
ella es gentil,ella gentil,,,
nosotros gentiles,nosotros gentiles,,,
ustedes son gentiles,ustedes gentiles,,,
ellos son gentiles,ellos gentiles,,,
ellas son gentiles,ellas gentiles,,,
yo loco,yo loco,,,
yo loca,yo loca,,,
tú estás loco,tú loco,,,
tú estás loca,tú loca,,,
ella está loca,ella loca,,,
nosotros estamos locos,nosotros locos,,,
ustedes están locos,ustedes locos,,,
ellos están locos,ellos locos,,,
mi tío está loco,tío mío loco,,,
mi tía está loca,tía mía loca,,,
mi mamá está loca,mamá mía loca,,,
mi papá está loco,papá mío loco,,,
mi hija está loca,hijo mujer mía loca,,,
mi hijo está loco,hijo mío loco,,,
la niña está loca,niño mujer loca,,,
el niño está loco,niño loco,,,
ellas están locas,ellas locas,,,
yo soy feliz,yo feliz así,,,
tú eres feliz,tú feliz así,,,
ella es feliz,ella feliz así,,,
ella está feliz,ella feliz,,,
él es feliz,él feliz así,,,
él está feliz,él feliz,,,
nosotros somos felices,nosotros felices así,,,
nosotros estamos felices,nosotros felices,,,
ustedes son felices,ustedes felices así,,,
ustedes están felices,ustedes felices,,,
ellos son felices,ellos felices así,,,
ella es tranquila,ella tranquila,,,
él es tranquilo,él tranquilo,,,
soy tranquilo,yo tranquilo,,,
tú eres tranquilo,tú tranquilo,,,
nosotros somos tranquilos,nosotros tranquilos,,,
ustedes son tranquilos,ustedes tranquilos,,,
son tranquilos,ellos (as) (ustedes) tranquilos,,,
ellos son tranquilos,ellos tranquilos,,,
ellas son tranquilas,ellas tranquilas,,,
somos tranquilos,nosotros tranquilos,,,
estoy ocupada,yo ocupada,,,
estoy ocupado,yo ocupado,,,
estamos ocupados,nosotros ocupados,,,
nosotros estamos ocupados,nosotros ocupados,,,
están ocupados,ellos (as) (ustedes) ocupados,,,
ella estaba ocupada ayer,ayer ella ocupada,,,
él estaba ocupado ayer,ayer él ocupado,,,
yo estaba ocupado ayer,ayer yo ocupado,,,
estábamos ocupados ayer,ayer nosotros ocupados,,,
ellas estaban ocupadas ayer,ayer ellas ocupadas,,,
ellos estaban ocupados ayer,ayer ellos ocupados,,,
estaban ocupados ayer,ayer ellos (as) (ustedes) ocupados,,,
ustedes estaban ocupados ayer,ayer ustedes ocupados,,,
mi mamá estaba ocupada ayer,ayer mamá ocupada,,,
mi papá estaba ocupado ayer,ayer papá ocupado,,,
mi hermano estaba ocupado ayer,ayer hermano mío ocupado,,,
mi hermana estaba ocupada ayer,ayer hermano mujer mía ocupada,,,
mi novio estaba ocupado ayer,ayer novio mío ocupado,,,
mi novia estaba ocupada ayer,ayer novio mujer mía ocupada,,,
mi tío estaba ocupado ayer,ayer tío mío ocupado,,,
mi tía estaba ocupada ayer,ayer tío mujer ocupada,,,
los niños estaban ocupados ayer,ayer niño ellos ocupados ,,,
las niñas estaban ocupadas ayer,ayer niño mujer ellas ocupadas,,,
mi abuelo estaba ocupado ayer,ayer abuelo mío ocupado,,,
mi abuela estaba ocupada ayer,ayer abuela mía ocupada ,,,
yo como pizza,yo pizza comer,,,
tú comes hamburguesa con papas,tú hamburguesa papas comer,,,
él come ensalada,él ensalada comer,,,
nosotros comemos pastel de chocolate,nosotros pastel chocolate comer,,,
ustedes comen un hotdog,ustedes hotdog comer,,,
ellos comen caldo de pollo,ellos caldo pollo comer,,,
ellas comen una manzana,ellas manzana comer,,,
comen ensalada,ellos (as) (ustedes) ensalada comer,,,
mi mamá come yogur,mamá mía yogur comer,,,
mi papá come pasta,papá mío pasta comer,,,
mi hermana come pescado,hermano mujer mía pescado comer,,,
mi hermano come pollo,hermano mío pollo comer,,,
mi tía come helado de chocolate,tío mujer mía helado chocolate comer,,,
mi tío come gelatina de fresa,tío mío gelatina frase comer,,,
mi abuelo come una manzana,abuelo mío manzana comer,,,
mi abuela come pastel de chocolate,abuelo mujer mía pastel chocolate comer,,,
mi novio come pizza,novio mío pizza comer,,,
mi novia come yogur,novio mujer mío yogur comer,,,
mi amigo come ensalada,amigo mío ensalada comer,,,
mi amiga come pan dulce,amigo mujer mía pan dulce comer,,,
tu mamá come un hotdog,mamá tuya hotdog comer,,,
tu papá come una hamburguesa con papas,papá tuyo hamburguesa papas comer,,,
tu hermana come dulces,hermano mujer tuya dulces comer,,,
tu hermano come galletas,hermano tuyo galletas comer,,,
tu tía come fruta,tío mujer tuya fruta comer,,,
tu tío come cereal,tío tuyo cereal comer,,,
tu abuelo come gelatina de fresa,abuelo tuyo gelatina fresa comer,,,
tu abuela come fruta,abuelo mujer tuya fruta comer,,,
tu novio come carne con paas,novio tuyo carne papas comer,,,
tu novia come pizza,novio mujer tuya pizza comer,,,
tu amigo come pescado,amigo tuyo pescado comer,,,
tu amiga come ensalada,amigo mujer tuya ensalada comer,,,
ella está hablando,ella hablar,,,
ella está embarazada,ella embarazada,,,
mi mamá está embarazada,mamá mía embarazada,,,
mi prima está embarazada,primo mujer mía embarazada,,,
mi hermana está embarazada,hermano mujer mía embarazada,,,
mi tía está embarazada,tío mujer mía embarazada,,,
mi novia está embarazada,novio mujer mía embarazada,,,
quiero aprender lsm,yo lsm aprender querer,,,
tú quieres aprender lsm,tú lsm aprender querer,,,
él quiere aprender lsm,él lsm aprender querer,,,
queremos aprender lsm,nosotros lsm aprender querer,,,
quieren aprender lsm,ustedes lsm aprender querer,,,
mi mamá quiere aprender lsm,mamá mía lsm aprender querer,,,
mi papá quiere aprender lsm,papá mío lsm aprender querer,,,
mi hermano quiere aprender lsm,hermano mío lsm aprender querer,,,
mi hermana quiere aprender lsm,hermano mujer mía lsm aprender querer,,,
mi sobrino quiere aprender lsm,sobrino mío lsm aprender querer,,,
mi sobrina quiere aprender lsm,sobrino mujer mía lsm aprender querer,,,
mi tío quiere aprender lsm,tío mío lsm aprender querer,,,
mi tía quiere aprender lsm,tío mujer mía lsm aprender querer,,,
nosotros somos doctores,nosotros doctores,,,
nosotros somos sus hijos,nosotros hijos suyos,,,
nosotros humanos,nosotros humanos,,,
nosotros somos humanos,nosotros humanos,,,
el domingo pasado no salí,domingo pasado yo salir nada,,,
no hay agua,agua haber no,,,
no hay café,café haber no,,,
no hay peligro,peligro haber no,,,
no hay dinero,dinero haber no,,,
no hay tiempo,tiempo haber no,,,
no hay límite,límite haber no,,,
no hay sal,sal haber no,,,
el agua es azul,agua azul,,,
el viento es fuerte,viento fuerte,,,
el agua es pura,agua pura,,,
el agua está limpia,agua limpia,,,
el agua está helada,agua helada,,,
el agua está caliente,agua caliente,,,
no hay opción,opción haber no,,,
no hay azúcar,azúcar haber no,,,
no hay reglas,reglas haber no,,,
no hay luz,luz haber no,,,
no hay comida,comida haber no,,,
no hay problema,problema haber no,,,
mis tenis son blancos,tenis míos blancos,,,
los tenis de mi mamá son blancos,tenis suyos mamá mía blancos,,,
los tenis de mi papá son cafés,tenis suyos papá mío cafés,,,
los tenis de mi tío son grandes,tenis suyos tío mío grandes,,,
tus tenis son rosas,tenis tuyos rosas,,,
mis tenis son azules,tenis míos azules,,,
mis tenis son negros,tenis míos negros,,,
mis tenis están limpios,tenis míos limpios,,,
tus tenis están limpios,tenis tuyos limpios,,,
los zapatos son negros,zapatos negros,,,
mis ojos son azules,ojos azules míos,,,
hay un libro en el estante,estante ahí un libro haber,,,
hay dos libros en el estante,estante ahí libros dos haber,,,
hay tres libros en el estante,estante ahí libros tres haber,,,
hay cuatro libros en el estante,estante ahí libros cuatro haber,,,
hay cinco libros en el estante,estante ahí libros cinco haber,,,
hay seis libros en el estante,estante ahí libros seis haber,,,
hay siete libros en el estante,estante ahí libros siete haber,,,
hay ocho libros en el estante,estante ahí ocho libros haber,,,
hay nueve libros en el estante,estante ahí nueve libros haber,,,
hay diez libros en el estante,estante ahí diez libros haber,,,
hay una pera en el plato,plato ahí peras una haber,,,
hay dos peras en el plato,plato ahí dos peras haber,,,
hay dos manzanas en el plato,plato ahí dos manzanas haber,,,
hay tres peras en el plato,plato ahí peras tres haber,,,
hay cuatro peras en el plato,plato ahí peras cuatro haber,,,
hay cinco peras en el plato,plato ahí peras cinco haber,,,
hay seis peras en el plato,plato ahí peras seis haber,,,
hay siete peras en el plato,plato ahí peras siete haber,,,
hay ocho peras en el plato,plato ahí peras ocho haber,,,
hay nueve peras en el plato,plato ahí peras nueve haber,,,
hay diez peras en el plato,plato ahí peras diez haber,,,
hay un problema,problema haber,,,
hoy hace mucho viento,hoy mucho viento,,,
hace mucho frío hoy,hoy mucho frío,,,
en la cocina hace mucho calor,cocina ahí mucho calor,,,
aprendí hace mucho tiempo,mucho tiempo yo aprender,,,
estoy loco,yo loco,,,
estás loco,tú loco,,,
estamos locos,nosotros locos,,,
están locos,ellos (as) (ustedes) locos,,,
ellos están locos,ellos están locos,,,
ustedes están locos,ustedes locos,,,
estoy loca,yo loca,,,
mi mamá está loca,mamá mía loca,,,
mi papá está loco,papá mío loco,,,
mi hermano está loco,hermano mío loco,,,
mi hermana está loca,hermano mujer mía loca,,,
mi novio está loco,novio mío loco,,,
mi novia está loca,novio mujer mía loca,,,
mi tía está loca,tío mujer mía loca,,,
mi tío está loco,tío mío loco,,,
los niños están locos,niños ellos locos,,,
las niñas están locas,niño mujer ellas locas,,,
mi abuelo está loco,abuelo mío loco,,,
mi abuela está loca,abuelo mujer mía loca,,,
mi amiga está loca,amigo mujer mía loca,,,
mi amigo está loco,amigo mío loco,,,
mi hijo está loco,hijo mío loco,,,
mi hija está loca,hijo mujer mía loca,,,
soy desesperado,yo desesperado así,,,
eres desesperado,tú desesperado así,,,
él es desesperado,él desesperado así,,,
ella es desesperada,ella desesperada así,,,
ellos son desesperados,ellos desesperados así,,,
ustedes son desesperados,ustedes desesperados así,,,
nosotros somos desesperados,nosotros desesperados así,,,
mi mamá es desesperada,mamá mía desesperada así,,,
mi papá es desesperado,papá mío desesperado así,,,
mi hermano es desesperado,hermano mío desesperado así,,,
mi hermana es desesperada,hermano mujer mía desesperada así,,,
